9;Dainik Jagran;333;0.07368421052631578;0.013157894736842105;https://www.jagran.com/news/national-bohra-society-religious-leader-gave-instructions-to-marriage-without-debt-of-interest-and-simplicity-jagran-special-18795943.html
2;Dainik Jagran;468;0.03333333333333333;0.025490196078431372;https://www.jagran.com/news/national-biometric-system-of-entry-into-airports-technical-complications-victim-to-confusion-18799985.html
9;Dainik Jagran;468;0.03333333333333333;0.025490196078431372;https://www.jagran.com/news/national-biometric-system-of-entry-into-airports-technical-complications-victim-to-confusion-18799985.html
3;Dainik Jagran;578;0.04231974921630094;0.04231974921630094;https://www.jagran.com/news/national-aadhaar-link-or-application-is-not-necessary-for-farmer-loan-waiver-18852724.html
9;Dainik Jagran;578;0.04231974921630094;0.04231974921630094;https://www.jagran.com/news/national-aadhaar-link-or-application-is-not-necessary-for-farmer-loan-waiver-18852724.html
3;Dainik Jagran;369;0.05641025641025641;0.023076923076923078;https://www.jagran.com/news/national-companies-and-bank-could-face-one-crore-fine-and-upto-10-years-jail-for-insisting-on-aadhaar-jagran-special-18763974.html
12;Dainik Jagran;237;0.07604562737642585;0.019011406844106463;https://www.jagran.com/news/national-uidai-asks-banks-not-to-discontinue-aadhaar-payment-system-18702255.html
10;Dainik Jagran;322;0.017142857142857144;0.025714285714285714;https://www.jagran.com/news/national-seven-suspects-seen-in-buses-gone-from-dhamashala-to-mclonggunj-18681713.html
5;Dainik Jagran;435;0.036170212765957444;0.06382978723404255;https://www.jagran.com/news/national-sabarimala-temple-scuffle-erupts-at-sannidhanam-after-woman-tries-to-enter-shrine-18616121.html
12;Dainik Jagran;171;0.05945945945945946;0.02702702702702703;https://www.jagran.com/news/national-supreme-court-dismiss-plea-to-use-aadhar-for-identifying-unknown-deadbodies-18588180.html
14;Dainik Jagran;438;0.08577405857740586;0.016736401673640166;https://www.jagran.com/news/national-uidai-issues-guidelines-to-banks-over-use-of-aadhaar-18582251.html
6;Dainik Jagran;249;0.05454545454545454;0.025454545454545455;https://www.jagran.com/news/national-uidai-and-government-of-india-directs-telecom-company-asks-to-stop-e-kyc-from-aadhaar-for-mobile-sim-18575332.html
3;Dainik Jagran;248;0.055762081784386616;0.055762081784386616;https://www.jagran.com/news/national-50-crore-mobile-number-could-be-discontinue-due-to-aadhar-number-18547323.html
5;Dainik Jagran;297;0.038922155688622756;0.03293413173652695;https://www.jagran.com/news/national-ncr-union-minister-came-to-rescue-after-girl-denied-from-treatment-in-delhi-government-hospital-over-aadhaar-18525511.html
10;Dainik Jagran;297;0.038922155688622756;0.03293413173652695;https://www.jagran.com/news/national-ncr-union-minister-came-to-rescue-after-girl-denied-from-treatment-in-delhi-government-hospital-over-aadhaar-18525511.html
14;Dainik Jagran;482;0.037383177570093455;0.009345794392523364;https://www.jagran.com/news/national-digiyatra-scheme-for-entering-airport-will-be-free-and-voluntary-18498946.html
12;Dainik Jagran;944;0.027210884353741496;0.038872691933916424;https://www.jagran.com/news/national-cji-dipak-misra-not-an-ordinary-13-month-tenure-jagran-special-18488921.html
7;Dainik Jagran;1040;0.07019143117593436;0.040109389243391066;https://www.jagran.com/news/national-on-privacy-supreme-court-aadhaar-verdict-does-not-even-engage-with-the-concerns-jagran-special-18478950.html
12;Dainik Jagran;1040;0.07019143117593436;0.040109389243391066;https://www.jagran.com/news/national-on-privacy-supreme-court-aadhaar-verdict-does-not-even-engage-with-the-concerns-jagran-special-18478950.html
7;Dainik Jagran;976;0.09169054441260745;0.026743075453677174;https://www.jagran.com/news/national-supreme-court-verdict-on-aadhar-18468625.html
12;Dainik Jagran;976;0.09169054441260745;0.026743075453677174;https://www.jagran.com/news/national-supreme-court-verdict-on-aadhar-18468625.html
12;Dainik Jagran;240;0.10646387832699619;0.034220532319391636;https://www.jagran.com/news/national-uidai-has-welcomed-the-historical-judgement-of-the-sc-on-aadhaar-18469401.html
12;Dainik Jagran;480;0.08190476190476191;0.02857142857142857;https://www.jagran.com/news/national-why-justice-chandrachud-has-called-aadhaar-unconstitutional-18468947.html
